unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,messages,
75.2000000000,4022591,True,1.0000000000,4.7503660000,-0.0319115000,-0.0040589300,-0.0265103500,0.0441899300,-0.0558172600,0.9974626000,True,1.0000000000,5.1866760000,0.0322277700,-0.0081431740,-0.0249720800,0.0128632300,-0.0903782900,0.9958245000,0.0242426600,-0.0076347050,-0.0251635900,0.0167695200,-0.0860906600,0.9961462000,0.0000000000,,
75.2000000000,4022599,True,1.0000000000,4.7779850000,-0.0319550900,-0.0040630190,-0.0264849000,0.0357208800,-0.0568543400,0.9977432000,True,1.0000000000,5.3239290000,0.0322218000,-0.0081884160,-0.0248773500,-0.0000610356,-0.0838018700,0.9964824000,0.0259713900,-0.0077866210,-0.0250339200,0.0034027230,-0.0811923300,0.9966927000,0.0000000000,,
75.2166700000,4022607,True,1.0000000000,4.7635040000,-0.0319831600,-0.0039720460,-0.0267601200,0.0357974400,-0.0577397800,0.9976897000,True,1.0000000000,5.2939450000,0.0322146300,-0.0081967470,-0.0248579900,0.0095826570,-0.0784618300,0.9968711000,0.0277414300,-0.0079023740,-0.0249905300,0.0113983200,-0.0770264000,0.9969639000,0.0000000000,,
75.2166700000,4022616,True,1.0000000000,4.7281490000,-0.0320074500,-0.0039400640,-0.0268326000,0.0253450100,-0.0606083100,0.9978398000,True,1.0000000000,5.2575840000,0.0322074400,-0.0082050790,-0.0248546300,0.0035400520,-0.0775454600,0.9969825000,0.0296419200,-0.0080346840,-0.0249336600,0.0044098190,-0.0768742800,0.9970310000,0.0000000000,,
75.2333400000,4022624,True,1.0000000000,4.8020780000,-0.0320243400,-0.0039445340,-0.0267948600,0.0192719200,-0.0642855200,0.9977455000,True,1.0000000000,5.2824100000,0.0321742700,-0.0081886150,-0.0249279000,-0.0022277940,-0.0779727800,0.9969530000,0.0300909400,-0.0080508890,-0.0249884800,-0.0015258940,-0.0775306900,0.9969888000,0.0000000000,,
75.2333400000,4022632,True,1.0000000000,4.7515260000,-0.0320315000,-0.0039500890,-0.0267679400,0.0182192300,-0.0620430400,0.9979072000,True,1.0000000000,5.2105260000,0.0321669200,-0.0080673530,-0.0253532400,-0.0243074300,-0.0637059100,0.9976727000,0.0256930400,-0.0076521610,-0.0254959000,-0.0200196600,-0.0635380000,0.9977786000,0.0000000000,,
75.2500100000,4022641,True,1.0000000000,4.7350620000,-0.0320777000,-0.0040191040,-0.0265501600,0.0202792500,-0.0495460600,0.9985660000,True,1.0000000000,5.2342530000,0.0321633600,-0.0080527650,-0.0253892400,-0.0262606900,-0.0608832900,0.9977994000,0.0029030760,-0.0062155310,-0.0259180200,-0.0050506800,-0.0557405900,0.9984325000,0.0000000000,,
75.2500100000,4022649,True,1.0000000000,4.7127690000,-0.0320907300,-0.0040225370,-0.0265055600,0.0177307500,-0.0550995900,0.9983234000,True,1.0000000000,5.2554170000,0.0321598100,-0.0080381780,-0.0254252300,-0.0251313700,-0.0599521300,0.9978849000,-0.0214139900,-0.0046898350,-0.0263260400,0.0106049800,-0.0559241000,0.9983787000,0.0000000000,,
75.2666700000,4022657,True,1.0000000000,4.7987820000,-0.0321036400,-0.0040251310,-0.0264836000,0.0139924500,-0.0523686800,0.9985298000,True,1.0000000000,5.2286530000,0.0321550300,-0.0080275270,-0.0254558700,-0.0242771100,-0.0598916700,0.9979096000,-0.0295834200,-0.0041820980,-0.0264433000,0.0124818600,-0.0526740700,0.9985338000,0.0000000000,,
75.2666700000,4022666,True,1.0000000000,4.7771000000,-0.0321091200,-0.0040241400,-0.0264515900,0.0095521270,-0.0518500400,0.9986092000,True,1.0000000000,5.1603240000,0.0321337900,-0.0079572000,-0.0255921500,-0.0279086100,-0.0523229200,0.9982402000,-0.0311793200,-0.0040810550,-0.0264391500,0.0090027120,-0.0518495100,0.9986143000,0.0000000000,,
