unity_timestamp,eye_timestamp,left_validata,left_eye_openness,left_eye_pupil_diameter,left_eye_origin.x,left_eye_origin.y,left_eye_origin.z,left_eye_gaze.x,left_eye_gaze.y,left_eye_gaze.z,right_validata,right_eye_openness,right_eye_pupil_diameter,right_eye_origin.x,right_eye_origin.y,right_eye_origin.z,right_eye_gaze.x,right_eye_gaze.y,right_eye_gaze.z,combined_eye_origin.x,combined_eye_origin.y,combined_eye_origin.z,combined_eye_gaze.x,combined_eye_gaze.y,combined_eye_gaze.z,gaze_distance,messages,
65.9191000000,968563,True,1.0000000000,3.4970250000,-0.0287558900,0.0004776001,-0.0264283200,0.0356755900,0.1499351000,0.9880520000,True,1.0000000000,3.6755370000,0.0345383000,-0.0031315770,-0.0302641300,0.0323033200,0.1598229000,0.9866170000,-0.0283564600,0.0004548340,-0.0264525200,0.0356600200,0.1499949000,0.9880435000,0.0000000000,,
66.0082800000,968605,True,1.0000000000,3.5287020000,-0.0287514400,0.0004946747,-0.0264277200,0.0369572400,0.1518421000,0.9877136000,True,1.0000000000,3.7223360000,0.0345288700,-0.0030750280,-0.0303517200,0.0297548700,0.1602643000,0.9866256000,-0.0282433200,0.0004660034,-0.0264592200,0.0369111900,0.1519020000,0.9877061000,0.0000000000,,
66.0747900000,968655,True,1.0000000000,3.5692440000,-0.0288997500,0.0005167237,-0.0264648100,0.0245516600,0.1609362000,0.9866594000,True,1.0000000000,3.7892150000,0.0343649200,-0.0029968870,-0.0303265100,0.0209354200,0.1624326000,0.9864975000,-0.0286681100,0.0005038452,-0.0264789400,0.0245364100,0.1609363000,0.9866597000,0.0000000000,,
66.1770500000,968738,True,1.0000000000,3.6801300000,-0.0299303900,0.0007389069,-0.0277722300,0.0432897400,0.1484394000,0.9879735000,True,1.0000000000,3.8166050000,0.0333130700,-0.0026913760,-0.0300115800,0.0493628200,0.1559926000,0.9865240000,-0.0057489780,-0.0005726624,-0.0286284500,0.0456086500,0.1513371000,0.9874294000,0.0000000000,,
66.2190800000,968805,True,1.0000000000,3.6640320000,-0.0294002100,0.0005395813,-0.0275500200,0.1365525000,0.1569843000,0.9781152000,True,1.0000000000,3.8067170000,0.0337106800,-0.0028497160,-0.0297541800,0.1397265000,0.1587392000,0.9773834000,0.0324477400,-0.0027818910,-0.0297100700,0.1396652000,0.1587084000,0.9773972000,0.0000000000,,
66.3212500000,968863,True,1.0000000000,3.7917940000,-0.0276984400,0.0003657684,-0.0269143100,0.2504165000,0.1687957000,0.9533098000,True,1.0000000000,3.7747800000,0.0351539600,-0.0031047520,-0.0299418300,0.2690628000,0.1823914000,0.9456948000,0.0348174600,-0.0030861660,-0.0299256300,0.2689700000,0.1823142000,0.9457361000,0.0000000000,,
66.6077500000,968913,True,1.0000000000,3.7855680000,-0.0258363800,0.0006490937,-0.0274266100,0.3673723000,0.1571205000,0.9167065000,True,1.0000000000,3.7172850000,0.0368624000,-0.0034956820,-0.0304428700,0.3446418000,0.2354020000,0.9087397000,0.0367929600,-0.0034910890,-0.0304395300,0.3446701000,0.2353242000,0.9087492000,0.0000000000,,
66.6853100000,969113,True,1.0000000000,3.8067470000,-0.0256880700,0.0006485748,-0.0273597600,0.2708488000,0.1759830000,0.9463990000,True,1.0000000000,3.9091640000,0.0370755200,-0.0040818330,-0.0304255700,0.2513754000,0.2352467000,0.9388660000,0.0370495300,-0.0040798800,-0.0304243000,0.2513772000,0.2352179000,0.9388728000,0.0000000000,,
66.7520100000,969379,True,1.0000000000,5.9042660000,-0.0277006700,-0.0013402560,-0.0242373800,0.0272525800,0.2243837000,0.9741197000,True,1.0000000000,3.5370030000,0.0303758300,-0.0024947970,-0.0306966100,-0.3536572000,0.1629201000,0.9210774000,0.0303758100,-0.0024947970,-0.0306966100,-0.3536572000,0.1629201000,0.9210774000,0.0000000000,,
66.7634800000,969413,True,1.0000000000,3.6477970000,-0.0326769400,0.0007107392,-0.0276559200,-0.4094453000,0.1574273000,0.8986496000,True,1.0000000000,3.6580200000,0.0301508200,-0.0025091250,-0.0307590600,-0.3525132000,0.1535512000,0.9231232000,0.0301508000,-0.0025091250,-0.0307590600,-0.3525266000,0.1535504000,0.9231182000,0.0000000000,,
