phase,trial,magnification,head_amp,eye_amp,gain_paired,gain_lstsq,offset_lstsq,r_squared
aftereffect,21,1.08,18.967867126554694,21.95015742331665,1.1572285527341553,1.1308608939983078,-1.296538308279289,0.9630950166361086
aftereffect,22,1.08,18.23963298694199,20.5456990179688,1.126431602690567,1.1338685072382495,-0.6635342797300366,0.9902431558744955
aftereffect,23,0.95,19.632315275593346,17.908072966493638,0.9121732569544019,0.9387138520622649,-2.2198169599458906,0.9489096656106741
aftereffect,24,1.2,19.313173994179746,22.488275428148942,1.1644008092572484,1.0335950805110297,-2.9320672621962784,0.8745371888471857
aftereffect,25,1.08,18.731747642949294,20.241268385537843,1.0805862203229466,0.14780275963241082,-11.056235443903965,0.004188002953564585
aftereffect,26,0.95,17.515016871092612,18.751692964519272,1.070606617311783,1.0416561678037937,-0.3213833000992271,0.970126437552144
aftereffect,27,1.0,15.0494155787197,13.895563728952132,0.9233291257237161,0.9180748129363523,-0.5374362097429213,0.8422155179266806
aftereffect,28,1.12,21.425406782961787,22.011645740834986,1.02736185892813,0.993356384654467,-1.8402828930686113,0.9704825697985927
aftereffect,29,0.9,24.009396072079134,22.948521362507307,0.9558141859800658,0.6258934411453847,4.865474050359793,0.5317624025356682
aftereffect,30,1.04,23.024223905087233,22.66962127546759,0.9845987152018058,0.985458091443722,-2.139449666704723,0.916285613030835
aftereffect,31,1.12,21.872632038999853,18.5774179799488,0.8493453347006642,0.7824328839017124,-1.157748473909023,0.731678352897329
aftereffect,32,0.95,19.714542056883687,20.34766875567339,1.0321147048185497,0.9993720789685285,-1.2789598207760626,0.9921439220932469
aftereffect,33,0.95,21.65889213975209,21.82519479407342,1.007678262269754,1.0002164317228432,-0.2375358700546339,0.9799608237237019
aftereffect,34,1.12,25.31751859247976,23.25951545349392,0.91871228882608,0.5450625748734266,2.93061659820439,0.3911420156585742
aftereffect,35,1.12,19.740370908276276,22.145030352137642,1.1218142989832678,1.082044825688112,0.28661459220375757,0.9761782325354573
aftereffect,36,0.95,21.712911341568702,20.685310345350064,0.9526732744378076,0.5968626810602985,1.209082375038919,0.6592256427418011
aftereffect,37,1.0,20.605144469958788,18.910391262345897,0.9177509669935219,0.854243992238628,0.3714265272282305,0.8905764826669874
aftereffect,38,1.16,20.609072346575886,23.13032986190274,1.1223372635569282,0.7925659748973866,3.1703678041356156,0.6310679261480855
aftereffect,39,1.04,21.417716993121033,21.94283583040833,1.0245179650779752,1.028987528015244,-0.40174991935677506,0.9629311185637862
aftereffect,40,1.2,19.58492305394443,23.441949246746848,1.1969385420702794,1.2102461302157363,-0.2049691985587071,0.9866793877440931
aftereffect,41,1.12,21.021800332699204,20.98276152855226,0.9981429371638442,1.023939832477988,1.2390150957144077,0.890966443060553
aftereffect,42,1.04,19.06416988229837,17.898722560258737,0.9388671350898009,0.9798357940843297,-1.0498081187962736,0.9447392819724875
aftereffect,43,1.04,17.707879604212028,19.280393300375756,1.0888030487732527,1.1005171343736375,-0.28572591430609834,0.9901259536793506
aftereffect,44,1.0,18.794666915812808,16.402167812417993,0.8727032985414657,0.8873508240267741,-0.13247487748704634,0.873547319639821
aftereffect,45,1.12,19.379881716304144,23.164153615015742,1.1952680596356746,1.1815754315129554,0.8512610548722175,0.9705949109427183
aftereffect,46,0.8,21.458987191926223,19.04507820347752,0.8875105816104444,0.8561159101306904,0.4211533721213769,0.969064977026294
aftereffect,47,1.04,21.971910087877944,25.45855778426451,1.1586865995009772,1.1287038994670255,0.3617889670656206,0.958531744519099
aftereffect,48,1.0,15.831942097371183,16.757128764049575,1.058437976906953,0.9213992065633994,1.9694828743611377,0.883830445956292
aftereffect,49,0.95,18.230788520333448,16.73915143761871,0.9181803309795918,0.8470615124033088,-0.8346046898359702,0.8790830089549662
aftereffect,50,0.95,21.452630351286015,20.77088642214285,0.9682209632115208,0.9487061146863867,-0.5973095062491118,0.9379552595828485
aftereffect,51,1.12,23.188771266545352,27.68579672223809,1.193931166252894,1.166925931205164,-0.22622638905135853,0.9920822999515693
aftereffect,52,0.9,23.84891804394708,20.24799361355131,0.8490109939679341,0.9482193861071216,-3.1093438447533517,0.9059703388639784
aftereffect,53,1.04,19.657760445967394,21.36939626657388,1.0870717610640948,1.0485928770522503,-0.5151309673707438,0.9762237298290483
aftereffect,54,0.9,21.7843474690556,21.582411356457847,0.9907302198110547,0.9997880330935774,-1.0464928367887547,0.988917561229031
aftereffect,55,0.8,21.78537977374101,18.51857970085776,0.850046218757183,0.7793215023831633,-1.6950386563172009,0.8900434583252905
